Data,chuva_dia,chuva_3d,chuva_5d,classe
2024-02-21,0.0,0.0,0.3999999999999716,0
2024-02-21,0.0,0.0,0.0,0
2024-02-21,0.2,0.20000000000002843,0.1999999999999716,0
2024-02-21,0.0,0.20000000000002843,0.1999999999999716,0
2024-02-21,0.2,0.40000000000002844,0.3999999999999716,0
2024-02-21,0.0,0.20000000000002843,0.3999999999999716,0
2024-02-21,0.2,0.20000000000002843,0.1999999999999716,0
2024-02-21,0.0,0.20000000000002843,0.1999999999999716,0
2024-02-21,0.0,0.20000000000002843,0.1999999999999716,0
2024-02-21,0.0,0.0,0.1999999999999716,0
2024-02-21,0.0,0.0,1.1999999999999715,0
2024-02-21,0.0,0.0,1.1999999999999715,0
2024-02-21,0.0,0.20000000000002843,0.1999999999999716,0
2024-02-21,0.0,0.0,0.1999999999999716,0
2024-02-21,0.4,0.40000000000002844,0.5999999999999717,0
2024-02-21,0.2,0.6000000000000285,0.5999999999999717,0
2024-02-21,0.0,0.6000000000000285,0.5999999999999717,0
2024-02-21,0.0,0.20000000000002843,0.5999999999999717,0
2024-02-21,0.0,0.0,0.5999999999999717,0
2024-02-21,0.0,0.0,0.1999999999999716,0
2024-02-21,0.0,0.0,0.0,0
2024-02-21,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,2.0,2.0000000000000284,1.9999999999999716,0
2024-02-22,0.0,0.0,0.5999999999999716,0
2024-02-22,0.2,0.6000000000000285,0.5999999999999717,0
2024-02-22,0.0,0.6000000000000285,0.5999999999999717,0
2024-02-22,0.2,0.40000000000002844,0.7999999999999716,0
2024-02-22,0.0,0.20000000000002843,0.7999999999999716,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-22,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,10.2,10.200000000000028,10.19999999999997,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,1.4,1.4000000000000283,1.3999999999999715,0
2024-02-23,0.0,1.4000000000000283,1.3999999999999715,0
2024-02-23,0.0,1.4000000000000283,1.3999999999999715,0
2024-02-23,0.0,0.0,1.3999999999999715,0
2024-02-23,0.8,0.8000000000000285,2.1999999999999718,0
2024-02-23,4.2,5.000000000000028,4.999999999999972,0
2024-02-23,0.0,5.000000000000028,4.9999999999999725,0
2024-02-23,0.0,4.200000000000029,4.9999999999999725,0
2024-02-23,0.0,0.0,0.0,0
2024-02-23,4.2,4.200000000000029,4.199999999999973,0
2024-02-23,0.0,4.200000000000029,4.199999999999973,0
2024-02-23,0.0,4.200000000000029,4.199999999999973,0
2024-02-23,0.0,0.0,4.199999999999973,0
2024-02-23,0.0,0.0,4.199999999999973,0
2024-02-23,0.2,0.20000000000002843,0.19999999999997248,0
2024-02-23,1.2,1.4000000000000283,1.3999999999999724,0
2024-02-23,0.0,1.4000000000000283,1.3999999999999724,0
2024-02-23,0.0,1.2000000000000284,1.3999999999999724,0
2024-02-24,0.0,0.0,1.3999999999999724,0
2024-02-24,0.0,0.0,1.1999999999999724,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.8,0.8000000000000285,0.7999999999999725,0
2024-02-24,0.0,0.8000000000000285,0.7999999999999725,0
2024-02-24,0.0,0.8000000000000285,0.7999999999999725,0
2024-02-24,0.0,0.0,0.7999999999999725,0
2024-02-24,0.0,0.0,0.7999999999999725,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,2.8,2.8000000000000282,2.7999999999999723,0
2024-02-24,0.0,2.8000000000000282,2.7999999999999723,0
2024-02-24,1.0,3.8000000000000282,3.7999999999999723,0
2024-02-24,4.8,4.800000000000028,4.9999999999999725,0
2024-02-24,0.0,4.800000000000028,4.799999999999972,0
2024-02-24,0.0,4.800000000000028,4.799999999999972,0
2024-02-24,0.2,0.20000000000002843,4.9999999999999725,0
2024-02-24,9.2,9.400000000000027,14.19999999999997,0
2024-02-24,0.0,9.400000000000027,9.39999999999997,0
2024-02-24,0.0,9.200000000000028,9.39999999999997,0
2024-02-24,0.0,0.0,9.39999999999997,0
2024-02-24,0.0,0.0,9.19999999999997,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0
2024-02-24,25.8,25.80000000000003,25.799999999999972,0
2024-02-24,0.0,25.80000000000003,25.799999999999972,0
2024-02-24,0.0,25.80000000000003,25.799999999999972,0
2024-02-25,0.0,0.0,25.799999999999972,0
2024-02-25,0.0,0.0,25.799999999999972,0
2024-02-25,0.0,0.0,0.0,0
2024-02-25,0.0,0.0,0.0,0
2024-02-25,0.0,0.0,0.1999999999999716,0
2024-02-25,0.0,0.0,0.0,0
2024-02-25,0.0,0.0,0.0,0
2024-02-25,0.2,0.20000000000002843,0.1999999999999716,0
2024-02-25,0.0,0.20000000000002843,0.1999999999999716,0
2024-02-25,0.0,0.20000000000002843,0.1999999999999716,0
2024-02-25,0.0,0.0,0.1999999999999716,0
2024-02-25,0.4,0.40000000000002844,0.5999999999999717,0
2024-02-25,0.0,0.40000000000002844,0.3999999999999716,0
2024-02-25,0.4,0.8000000000000285,0.7999999999999716,0
2024-02-25,0.0,0.40000000000002844,0.7999999999999716,0
2024-02-25,0.0,0.40000000000002844,0.7999999999999716,0
2024-02-25,0.0,0.0,0.3999999999999716,0
2024-02-25,0.0,0.0,0.3999999999999716,0
2024-02-25,0.0,0.0,0.0,0
2024-02-25,0.0,0.0,0.0,0
2024-02-25,3.0,3.0000000000000284,2.9999999999999716,0
2024-02-25,0.0,3.0000000000000284,2.9999999999999716,0
2024-02-25,0.0,3.0000000000000284,2.9999999999999716,0
2024-02-25,0.0,0.0,2.9999999999999716,0
2024-02-25,0.0,0.0,2.9999999999999716,0
2024-02-25,1.0,1.0000000000000284,0.9999999999999716,0
2024-02-25,0.0,1.0000000000000284,0.9999999999999716,0
2024-02-25,0.0,0.0,0.0,0
2024-02-26,0.6,2.4000000000000283,2.5999999999999712,0
2024-02-26,0.0,1.2000000000000284,2.399999999999972,0
2024-02-26,0.0,0.6000000000000284,2.399999999999972,0
2024-02-26,0.0,26.00000000000003,25.99999999999997,0
2024-02-26,0.0,0.0,25.99999999999997,0
2024-02-26,1.2,1.2000000000000284,27.19999999999997,0
2024-02-26,0.0,1.2000000000000284,1.1999999999999715,0
2024-02-26,0.0,1.2000000000000284,1.1999999999999715,0
2024-02-26,0.0,0.0,1.1999999999999715,0
2024-02-26,0.0,0.0,1.1999999999999715,0
2024-02-26,0.0,0.0,0.0,0
2024-02-26,1.8,1.8000000000000285,1.7999999999999716,0
2024-02-26,2.0,3.8000000000000282,3.7999999999999714,0
2024-02-26,0.0,3.8000000000000282,3.7999999999999714,0
2024-02-26,0.0,2.0000000000000284,3.7999999999999714,0
2024-02-26,0.6,0.6000000000000286,4.399999999999972,0
2024-02-26,0.0,0.6000000000000286,2.5999999999999717,0
2024-02-26,0.0,0.6000000000000286,0.5999999999999718,0
2024-02-26,0.0,0.0,0.5999999999999718,0
2024-02-26,0.8,0.8000000000000287,1.399999999999972,0
2024-02-26,0.0,1.2000000000000286,1.1999999999999718,0
2024-02-26,0.0,1.2000000000000286,1.1999999999999718,0
2024-02-26,0.0,0.0,1.1999999999999718,0
2024-02-26,0.0,0.0,1.1999999999999718,0
2024-02-26,0.0,0.0,0.0,0
2024-02-26,0.2,0.20000000000002865,0.1999999999999718,0
2024-02-27,5.6,5.800000000000028,5.799999999999971,0
2024-02-27,69.8,75.60000000000002,75.59999999999997,0
2024-02-27,23.8,99.20000000000002,99.39999999999996,0
2024-02-27,29.4,123.00000000000003,128.79999999999995,1
2024-02-27,25.2,49.20000000000003,121.59999999999997,0
2024-02-27,9.4,61.20000000000003,84.59999999999997,0
2024-02-27,33.6,71.60000000000004,100.99999999999997,0
2024-02-27,0.0,43.000000000000036,94.79999999999997,0
2024-02-27,11.0,114.00000000000003,170.79999999999998,0
2024-02-27,21.8,55.200000000000045,151.39999999999995,0
2024-02-27,22.6,55.40000000000005,158.39999999999998,0
2024-02-27,62.2,106.60000000000005,140.0,0
2024-02-27,53.8,138.60000000000005,171.39999999999998,1
2024-02-27,17.6,133.60000000000005,177.99999999999997,1
2024-02-27,9.0,80.40000000000003,165.2,0
2024-02-27,33.6,60.200000000000045,176.2,0
2024-02-27,32.6,75.20000000000005,146.6,0
2024-02-27,41.2,107.40000000000005,134.0,0
2024-02-27,18.6,92.40000000000003,135.0,0
2024-02-27,10.6,70.40000000000005,136.6,0
2024-02-27,24.4,53.600000000000044,127.39999999999999,0
2024-02-27,49.6,84.60000000000005,144.39999999999998,0
2024-02-27,25.6,99.60000000000005,128.8,0
2024-02-27,27.2,102.40000000000005,137.39999999999998,0
2024-02-27,4.2,57.00000000000004,131.0,0
2024-02-27,87.4,118.80000000000004,194.0,1
2024-02-27,33.4,125.00000000000003,177.8,1
2024-02-27,48.0,168.80000000000004,200.2,1
2024-02-27,28.6,110.00000000000003,201.6,1
2024-02-28,0.2,76.80000000000003,197.6,1
2024-02-28,7.0,35.80000000000003,117.19999999999999,0
2024-02-28,45.6,52.80000000000003,129.39999999999998,0
2024-02-28,8.4,61.00000000000003,89.79999999999998,0
2024-02-28,11.6,36.60000000000002,54.59999999999998,0
2024-02-28,6.2,20.400000000000027,55.39999999999998,0
2024-02-28,11.2,29.000000000000025,53.999999999999986,0
2024-02-28,4.6,22.00000000000003,36.19999999999998,0
2024-02-28,0.6,16.400000000000027,34.19999999999998,0
2024-02-28,1.4,6.600000000000028,23.999999999999986,0
2024-02-28,20.6,22.60000000000003,38.39999999999999,0
2024-02-28,0.2,22.200000000000028,27.399999999999988,0
2024-02-28,9.6,30.400000000000027,32.39999999999999,0
2024-02-28,3.8,13.600000000000026,35.59999999999999,0
2024-02-28,0.0,13.400000000000027,34.19999999999999,0
2024-02-28,0.2,4.000000000000028,13.799999999999988,0
2024-02-28,0.0,0.20000000000002843,13.599999999999989,0
2024-02-28,0.6,0.8000000000000285,4.599999999999989,0
2024-02-28,9.6,10.200000000000028,10.399999999999988,0
2024-02-28,2.6,12.800000000000027,12.99999999999999,0
2024-02-28,0.4,12.600000000000028,13.19999999999999,0
2024-02-28,0.2,3.2000000000000286,13.39999999999999,0
2024-02-28,0.2,0.40000000000002933,11.199999999999989,0
2024-02-28,1.4,11.800000000000027,20.799999999999986,0
2024-02-28,2.2,12.800000000000027,13.999999999999988,0
2024-02-28,6.2,9.80000000000003,20.19999999999999,0
2024-02-28,0.0,8.400000000000029,18.99999999999999,0
2024-02-28,0.6,6.800000000000029,10.39999999999999,0
2024-02-29,1.0,1.6000000000000285,9.99999999999999,0
2024-02-29,17.4,19.00000000000003,25.19999999999999,0
2024-02-29,0.6,19.00000000000003,19.599999999999987,0
2024-02-29,6.2,24.200000000000028,25.799999999999986,0
2024-02-29,2.6,9.400000000000029,27.799999999999986,0
2024-02-29,3.2,12.000000000000028,29.99999999999999,0
2024-02-29,2.0,7.800000000000029,14.599999999999989,0
2024-02-29,4.2,9.400000000000029,18.19999999999999,0
2024-02-29,10.6,16.800000000000026,22.59999999999999,0
2024-02-29,0.0,0.40000000000002844,8.99999999999999,0
2024-02-29,0.2,0.40000000000002844,0.7999999999999894,0
2024-02-29,4.2,4.400000000000029,4.79999999999999,0
2024-02-29,0.0,4.400000000000029,4.599999999999989,0
2024-02-29,1.0,5.200000000000029,5.399999999999989,0
2024-02-29,0.0,1.0000000000000284,5.399999999999989,0
2024-02-29,1.2,1.6000000000000285,11.99999999999999,0
2024-02-29,0.0,1.6000000000000283,1.5999999999999894,0
2024-02-29,0.2,1.400000000000028,1.7999999999999894,0
2024-02-29,6.2,6.400000000000029,7.999999999999989,0
2024-02-29,0.8,7.200000000000029,8.39999999999999,0
2024-02-29,0.0,7.000000000000028,7.1999999999999895,0
2024-02-29,0.0,0.8000000000000285,7.199999999999989,0
2024-02-29,2.2,2.2000000000000286,9.199999999999989,0
2024-02-29,2.6,4.800000000000029,5.599999999999989,0
2024-02-29,0.0,4.800000000000029,4.79999999999999,0
2024-02-29,0.0,2.6000000000000285,4.79999999999999,0
2024-02-29,0.0,1.0000000000000284,9.999999999999991,0
2024-02-29,0.0,0.8000000000000285,1.1999999999999913,0
2024-02-29,24.0,24.00000000000003,24.999999999999993,0
2024-02-29,13.8,37.800000000000026,38.599999999999994,0
2024-03-01,26.2,64.00000000000003,63.999999999999986,0
2024-03-01,1.0,41.00000000000003,64.99999999999999,0
2024-03-01,0.0,27.200000000000028,64.99999999999999,0
2024-03-01,0.0,1.0000000000000284,40.999999999999986,0
2024-03-01,19.2,19.200000000000028,46.39999999999999,0
2024-03-01,0.0,19.200000000000028,20.199999999999992,0
2024-03-01,0.2,8.80000000000003,30.999999999999993,0
2024-03-01,0.0,0.40000000000002844,8.799999999999994,0
2024-03-01,0.0,0.20000000000002843,8.799999999999994,0
2024-03-01,0.0,0.0,0.3999999999999929,0
2024-03-01,0.0,0.0,0.1999999999999929,0
2024-03-01,0.0,0.0,0.0,0
2024-03-01,0.0,0.0,0.0,0
2024-03-01,0.0,0.0,0.0,0
2024-03-01,17.0,17.00000000000003,16.999999999999993,0
2024-03-01,0.0,17.00000000000003,16.999999999999993,0
2024-03-01,0.0,17.00000000000003,16.999999999999993,0
2024-03-01,0.0,0.0,16.999999999999993,0
2024-03-01,7.8,7.800000000000028,24.799999999999994,0
2024-03-01,0.0,7.800000000000028,7.799999999999993,0
2024-03-01,0.0,7.800000000000028,7.799999999999993,0
2024-03-01,3.4,3.4000000000000283,11.199999999999992,0
2024-03-01,0.2,3.6000000000000285,11.399999999999993,0
2024-03-01,45.4,49.00000000000003,48.99999999999999,0
2024-03-01,0.0,45.60000000000003,48.99999999999999,0
2024-03-01,33.8,79.20000000000002,82.79999999999998,0
2024-03-01,23.8,57.60000000000002,103.19999999999999,0
2024-03-01,0.0,57.60000000000002,103.0,0
2024-03-01,0.0,23.80000000000003,57.599999999999994,0
2024-03-01,0.0,0.0,57.599999999999994,0
2024-03-01,0.0,0.0,23.799999999999994,0
2024-03-01,0.0,0.0,0.0,0
2024-03-01,7.8,7.800000000000028,7.799999999999993,0
2024-03-01,0.0,7.800000000000028,7.799999999999993,0
2024-03-02,0.0,0.0,0.5999999999999929,0
2024-03-02,0.0,0.0,0.5999999999999929,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,2.4,2.4000000000000283,2.399999999999993,0
2024-03-02,0.2,2.6000000000000285,2.599999999999993,0
2024-03-02,0.0,2.6000000000000285,2.599999999999993,0
2024-03-02,0.2,0.40000000000002844,2.7999999999999927,0
2024-03-02,0.0,0.20000000000002843,2.7999999999999927,0
2024-03-02,0.2,0.40000000000002844,0.599999999999993,0
2024-03-02,0.0,0.20000000000002843,0.3999999999999929,0
2024-03-02,0.0,0.20000000000002843,0.3999999999999929,0
2024-03-02,0.0,0.0,0.1999999999999929,0
2024-03-02,0.0,0.0,0.1999999999999929,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.2,0.20000000000002843,0.1999999999999929,0
2024-03-02,0.2,0.40000000000002844,0.3999999999999929,0
2024-03-02,0.0,0.40000000000002844,0.3999999999999929,0
2024-03-02,0.0,0.20000000000002843,0.3999999999999929,0
2024-03-02,0.0,0.0,0.3999999999999929,0
2024-03-02,0.0,0.0,0.1999999999999929,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.0,0.0,0.0,0
2024-03-02,0.2,0.20000000000002843,0.1999999999999929,0
2024-03-02,0.2,0.40000000000002844,0.3999999999999929,0
2024-03-03,24.8,25.200000000000028,25.199999999999992,0
2024-03-03,0.0,25.00000000000003,25.199999999999992,0
2024-03-03,1.2,26.00000000000003,26.39999999999999,0
2024-03-03,21.0,22.200000000000028,47.19999999999999,0
2024-03-03,0.0,22.200000000000028,46.999999999999986,0
2024-03-03,0.0,21.00000000000003,22.199999999999992,0
2024-03-03,6.4,6.400000000000029,28.599999999999994,0
2024-03-03,33.4,39.800000000000026,60.8,0
2024-03-03,0.2,40.00000000000003,39.99999999999999,0
2024-03-03,0.0,33.60000000000003,39.99999999999999,0
2024-03-03,0.0,0.20000000000002843,39.99999999999999,0
2024-03-03,0.0,0.0,33.599999999999994,0
2024-03-03,0.0,0.0,0.1999999999999929,0
2024-03-03,0.2,0.20000000000002843,0.1999999999999929,0
2024-03-03,0.0,0.20000000000002843,0.1999999999999929,0
2024-03-03,8.2,8.400000000000027,8.399999999999991,0
2024-03-03,23.0,31.200000000000028,31.39999999999999,0
2024-03-03,0.0,0.0,6.199999999999993,0
2024-03-03,0.2,0.20000000000002843,0.1999999999999929,0
2024-03-03,8.8,9.000000000000028,8.999999999999993,0
2024-03-03,35.0,44.00000000000003,43.99999999999999,0
2024-03-03,0.2,44.00000000000003,44.199999999999996,0
2024-03-03,15.6,50.800000000000026,59.79999999999999,0
2024-03-03,0.0,15.800000000000027,59.59999999999999,0
2024-03-03,0.2,15.800000000000027,50.99999999999999,0
2024-03-03,0.0,0.20000000000002843,15.999999999999991,0
2024-03-03,0.0,0.20000000000002843,15.799999999999992,0
2024-03-03,26.6,26.60000000000003,26.799999999999994,0
2024-03-03,0.0,26.60000000000003,26.799999999999994,0
2024-03-03,0.0,26.60000000000003,26.599999999999994,0
2024-03-03,0.2,0.20000000000002843,26.799999999999994,0
2024-03-03,0.0,0.20000000000002843,26.799999999999994,0
2024-03-03,5.0,5.200000000000029,5.199999999999993,0
2024-03-03,9.2,14.200000000000028,14.399999999999991,0
2024-03-03,7.6,21.800000000000026,21.999999999999993,0
2024-03-03,0.0,16.800000000000026,21.79999999999999,0
2024-03-03,0.0,7.600000000000028,21.79999999999999,0
2024-03-04,32.0,32.00000000000003,46.599999999999994,0
2024-03-04,0.8,32.800000000000026,47.39999999999999,0
2024-03-04,0.0,32.800000000000026,32.79999999999999,0
2024-03-04,3.8,4.600000000000028,36.599999999999994,0
2024-03-04,7.8,11.600000000000028,44.39999999999999,0
2024-03-04,0.0,11.600000000000028,12.399999999999991,0
2024-03-04,5.4,13.200000000000028,16.999999999999993,0
2024-03-04,6.8,12.200000000000028,23.79999999999999,0
2024-03-04,2.6,14.80000000000003,22.599999999999994,0
2024-03-04,0.0,7.600000000000028,28.79999999999999,0
2024-03-04,11.6,18.400000000000027,19.199999999999992,0
2024-03-04,0.0,11.600000000000028,19.199999999999992,0
2024-03-04,0.0,11.60000000000003,18.39999999999999,0
2024-03-04,0.0,0.0,11.599999999999993,0
2024-03-04,4.0,4.000000000000028,15.599999999999993,0
2024-03-04,0.2,4.200000000000029,4.199999999999993,0
2024-03-04,0.2,4.400000000000029,4.399999999999993,0
2024-03-04,1.8,2.2000000000000286,6.199999999999993,0
2024-03-04,0.6,2.6000000000000285,6.799999999999993,0
2024-03-04,10.8,13.20000000000003,13.599999999999994,0
2024-03-04,4.8,16.200000000000028,18.199999999999996,0
2024-03-04,3.2,18.80000000000003,21.199999999999996,0
2024-03-04,4.0,12.000000000000028,23.399999999999995,0
2024-03-04,0.0,7.200000000000029,22.799999999999994,0
2024-03-04,0.0,4.000000000000028,11.999999999999993,0
2024-03-04,0.0,0.0,7.199999999999993,0
2024-03-04,2.6,2.6000000000000285,6.5999999999999925,0
2024-03-04,0.4,3.0000000000000284,2.999999999999993,0
2024-03-04,1.6,4.600000000000028,4.5999999999999925,0
2024-03-04,0.2,2.2000000000000286,4.799999999999993,0
2024-03-04,0.0,1.8000000000000285,4.799999999999993,0
2024-03-04,0.4,0.6000000000000285,2.599999999999993,0
2024-03-04,0.0,0.40000000000002844,2.199999999999993,0
2024-03-04,1.2,1.6000000000000285,1.799999999999993,0
2024-03-05,0.0,1.2000000000000284,1.599999999999993,0
2024-03-05,5.0,6.200000000000028,6.5999999999999925,0
2024-03-05,0.0,5.000000000000028,6.199999999999992,0
2024-03-05,0.2,5.200000000000029,6.399999999999992,0
2024-03-05,0.0,0.20000000000002843,5.199999999999992,0
2024-03-05,3.8,4.000000000000028,8.999999999999993,0
2024-03-05,5.0,8.80000000000003,8.999999999999993,0
2024-03-05,17.0,25.80000000000003,25.999999999999993,0
2024-03-05,0.8,22.80000000000003,26.599999999999994,0
2024-03-05,0.6,18.400000000000027,27.199999999999992,0
2024-03-05,0.0,1.4000000000000283,23.39999999999999,0
2024-03-05,0.0,0.6000000000000284,18.39999999999999,0
2024-03-05,16.8,16.80000000000003,18.199999999999992,0
2024-03-05,0.0,16.80000000000003,17.39999999999999,0
2024-03-05,0.0,16.80000000000003,16.799999999999994,0
2024-03-05,0.0,0.0,16.799999999999994,0
2024-03-05,1.6,1.6000000000000285,18.399999999999995,0
2024-03-05,0.0,19.400000000000027,19.39999999999999,0
2024-03-05,0.4,0.40000000000002844,19.79999999999999,0
2024-03-05,0.0,0.40000000000002844,19.79999999999999,0
2024-03-05,3.0,3.4000000000000283,3.399999999999993,0
2024-03-05,0.2,3.2000000000000286,3.599999999999993,0
2024-03-05,0.0,3.2000000000000286,3.599999999999993,0
2024-03-05,18.0,18.200000000000028,21.199999999999992,0
2024-03-05,0.0,18.00000000000003,21.199999999999992,0
2024-03-05,0.0,18.00000000000003,18.199999999999992,0
2024-03-05,0.0,0.0,17.999999999999993,0
2024-03-05,0.0,0.0,17.999999999999993,0
2024-03-05,11.6,11.600000000000028,11.599999999999993,0
2024-03-05,0.8,12.400000000000029,12.399999999999993,0
2024-03-05,14.0,26.400000000000027,26.39999999999999,0
2024-03-05,14.2,14.200000000000028,19.599999999999994,0
2024-03-05,19.8,34.00000000000003,33.99999999999999,0
2024-03-06,0.0,34.00000000000003,33.99999999999999,0
2024-03-06,0.0,19.80000000000003,33.99999999999999,0
2024-03-06,0.0,0.0,33.99999999999999,0
2024-03-06,0.2,0.20000000000002843,19.999999999999993,0
2024-03-06,0.0,0.20000000000002843,0.1999999999999929,0
2024-03-06,0.0,0.20000000000002843,0.1999999999999929,0
2024-03-06,0.4,0.40000000000002844,0.599999999999993,0
2024-03-06,0.0,0.40000000000002844,0.599999999999993,0
2024-03-06,0.2,0.6000000000000285,0.599999999999993,0
2024-03-06,0.0,0.20000000000002843,0.599999999999993,0
2024-03-06,0.0,0.20000000000002843,0.599999999999993,0
2024-03-06,0.0,0.0,0.1999999999999929,0
2024-03-06,0.0,0.0,0.1999999999999929,0
2024-03-06,0.0,0.0,0.0,0
2024-03-06,0.0,0.0,0.0,0
2024-03-06,0.0,0.20000000000002843,0.3999999999999929,0
2024-03-06,0.4,0.40000000000002844,0.7999999999999929,0
2024-03-06,0.0,0.40000000000002844,0.599999999999993,0
2024-03-06,0.2,0.6000000000000285,0.599999999999993,0
2024-03-06,0.0,0.20000000000002843,0.599999999999993,0
2024-03-06,0.0,0.20000000000002843,0.599999999999993,0
2024-03-06,0.0,0.0,0.1999999999999929,0
2024-03-06,0.0,0.0,0.1999999999999929,0
2024-03-06,0.4,0.40000000000002844,0.3999999999999929,0
2024-03-06,0.0,0.40000000000002844,0.3999999999999929,0
2024-03-06,0.0,0.40000000000002844,0.3999999999999929,0
2024-03-06,0.0,3.4000000000000283,4.399999999999993,0
2024-03-06,0.0,0.0,4.399999999999993,0
2024-03-06,0.0,0.0,3.399999999999993,0
2024-03-06,0.4,0.40000000000002844,0.3999999999999929,0
2024-03-06,0.4,0.8000000000000285,0.7999999999999929,0
2024-03-07,0.0,0.8000000000000285,0.7999999999999929,0
2024-03-07,0.0,0.40000000000002844,0.7999999999999929,0
2024-03-07,0.0,0.0,0.1999999999999929,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.2,0.20000000000002843,0.1999999999999929,0
2024-03-07,0.0,0.20000000000002843,0.1999999999999929,0
2024-03-07,0.0,0.20000000000002843,0.1999999999999929,0
2024-03-07,0.2,0.20000000000002843,0.3999999999999929,0
2024-03-07,0.0,0.20000000000002843,0.3999999999999929,0
2024-03-07,0.0,0.20000000000002843,0.1999999999999929,0
2024-03-07,0.0,0.0,0.1999999999999929,0
2024-03-07,0.0,0.0,0.1999999999999929,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-07,0.0,0.0,0.0,0
2024-03-08,0.0,4.800000000000028,4.799999999999993,0
2024-03-08,0.0,4.800000000000028,4.799999999999993,0
2024-03-08,0.0,0.0,4.799999999999993,0
2024-03-08,3.2,3.2000000000000286,7.999999999999993,0
2024-03-08,25.8,29.00000000000003,28.999999999999993,0
2024-03-08,23.0,52.00000000000003,51.99999999999999,0
2024-03-08,0.2,49.00000000000003,52.199999999999996,0
2024-03-08,32.4,55.60000000000003,84.6,0
2024-03-08,3.0,19.00000000000003,44.8,0
2024-03-08,0.0,17.00000000000003,18.999999999999993,0
2024-03-08,6.8,9.80000000000003,25.799999999999994,0
2024-03-08,84.8,91.60000000000002,108.6,0
2024-03-08,8.8,100.40000000000002,103.39999999999999,0
2024-03-08,0.0,93.60000000000002,100.39999999999999,0
2024-03-08,3.4,12.20000000000003,103.8,0
2024-03-08,0.0,3.4000000000000283,97.0,0
2024-03-08,32.4,35.800000000000026,44.6,0
2024-03-08,0.0,32.40000000000003,35.8,0
2024-03-08,41.0,73.40000000000003,76.8,0
2024-03-08,0.0,41.00000000000003,73.4,0
2024-03-08,0.0,41.00000000000003,73.4,0
2024-03-08,0.0,0.0,41.0,0
2024-03-08,0.0,0.0,41.0,0
2024-03-08,0.0,0.0,0.0,0
2024-03-08,1.0,1.0000000000000284,1.0,0
2024-03-08,0.6,1.6000000000000285,1.6,0
2024-03-08,0.0,1.6000000000000285,1.6,0
2024-03-08,25.4,26.00000000000003,27.0,0
2024-03-08,0.0,25.400000000000027,27.0,0
2024-03-08,0.0,25.400000000000027,26.0,0
2024-03-08,18.6,18.60000000000003,44.0,0
2024-03-08,12.2,30.80000000000003,56.2,0
2024-03-08,66.4,97.20000000000003,97.20000000000002,0
2024-03-08,0.0,78.60000000000002,97.20000000000002,0
2024-03-09,53.0,98.20000000000003,109.00000000000001,0
2024-03-09,44.2,142.00000000000003,149.20000000000002,1
2024-03-09,12.6,109.80000000000003,155.0,0
2024-03-09,75.6,132.40000000000003,230.20000000000002,1
2024-03-09,0.0,88.20000000000002,185.4,1
2024-03-09,28.2,103.80000000000003,160.6,0
